2017-07-21 15:55:17,1466,"b'RT @davidaxelrod: These two stories, taken together, paint a very dark and ominous picture of WH thinking. https://t.co/2lnw37SWsZ \n\nhttps:\xe2\x80\xa6'"
2017-07-21 15:55:16,1466,"b'RT @davidaxelrod: These two stories, taken together, paint a very dark and ominous picture of WH thinking. https://t.co/2lnw37SWsZ \n\nhttps:\xe2\x80\xa6'"
2017-07-21 15:55:16,55,"b'RT @nytimes: A striking, if unintended, outcome of opening Dal\xc3\xad\xe2\x80\x99s tomb: His ""mustache kept its classic 10-past-10 position"" https://t.co/eB\xe2\x80\xa6'"
2017-07-21 15:55:16,206,"b'RT @nytopinion: Bail can exceed $20,000 even for minor crimes like stealing $105 in clothing https://t.co/bw3Y0zydbF https://t.co/AlsNfYUguN'"
2017-07-21 15:55:16,530,b'RT @Bey_Legion: Beyonc\xc3\xa9 Wax Figure Removed from Madame Tussauds Following (well-deserved) Backlash https://t.co/IzRHlYEcHu https://t.co/31h\xe2\x80\xa6'
2017-07-21 15:55:15,494,b'RT @nytimes: Burundi robotics team vanishes after international competition in Washington https://t.co/fefjeJbz7H'
2017-07-21 15:55:14,0,b'A Drug Maker Spends Big in Washington to Make Itself Heard - https://t.co/nxs1VOUzPS https://t.co/nl5tFG03ge'
2017-07-21 15:55:13,33,"b'RT @PunishPence: A corrupt administration grasping at straws, trying to discredit the investigators that will take them down.\nhttps://t.co/\xe2\x80\xa6'"
2017-07-21 15:55:12,0,b'Yesterday President Trump talked with NYT reporters and discussed a wide range of topics covered in the news:\xe2\x80\xa6 https://t.co/jttUqrW44s'
2017-07-21 15:55:11,55,"b'RT @nytimes: A striking, if unintended, outcome of opening Dal\xc3\xad\xe2\x80\x99s tomb: His ""mustache kept its classic 10-past-10 position"" https://t.co/eB\xe2\x80\xa6'"
2017-07-21 15:55:10,66,b'RT @KristenClarkeJD: Bail reform could save taxpayers $78B a year. Time to stop detaining people merely because they are poor. #cjreform ht\xe2\x80\xa6'
2017-07-21 15:55:09,0,b'A classic Italian dish - Chicken Parmesan #recipe https://t.co/xvRSynKHCJ #foodie #italy'
2017-07-21 15:55:09,1280,"b'RT @nytimes: \xe2\x80\x9cI can\xe2\x80\x99t even remember why I opposed it. ... Everybody needs some sort of health insurance."" https://t.co/LYqc6PhJCk'"
